"keyName","value","prob","cont_prob"
"gary williams ohio",1,8.78040214241812e-05,3.25
"williams ohio state",1,8.78040214241812e-05,3.25
"special even though",1,8.78040214241812e-05,3.25
"amtrak yesterday refused",1,8.78040214241812e-05,3.25
"routing blunder faced",1,8.78040214241812e-05,3.25
"blunder faced disciplinary",1,8.78040214241812e-05,3.25
"faced disciplinary action",1,8.78040214241812e-05,3.25
"two co schemers",1,8.78040214241812e-05,3.25
"submitting nearly million",1,8.78040214241812e-05,3.25
"durable medical equipment",1,8.78040214241812e-05,3.25
"medical equipment according",1,8.78040214241812e-05,3.25
"big formal process",1,8.78040214241812e-05,3.25
"formal process cole",1,8.78040214241812e-05,3.25
"process cole said",1,8.78040214241812e-05,3.25
"dionne warwick institute",1,8.78040214241812e-05,3.25
"school's computer lab",1,8.78040214241812e-05,3.25
"story medical building",1,8.78040214241812e-05,3.25
"sprawling douma district",1,8.78040214241812e-05,3.25
"miles kilometers outside",1,8.78040214241812e-05,3.25
"kilometers outside damascus",1,8.78040214241812e-05,3.25
"outside damascus said",1,8.78040214241812e-05,3.25
"damascus said activist",1,8.78040214241812e-05,3.25
"said activist mohammed",1,8.78040214241812e-05,3.25
"activist mohammed saeed",1,8.78040214241812e-05,3.25
"random tank fire",1,8.78040214241812e-05,3.25
"rascals will give",1,8.78040214241812e-05,3.25
"zach sterner record",1,8.78040214241812e-05,3.25
"quickly jumps ahead",1,8.78040214241812e-05,3.25
"told rashomon style",1,8.78040214241812e-05,3.25
"rashomon style three",1,8.78040214241812e-05,3.25
"style three distinctly",1,8.78040214241812e-05,3.25
"three distinctly different",1,8.78040214241812e-05,3.25
"distinctly different takes",1,8.78040214241812e-05,3.25
"family oriented person",1,8.78040214241812e-05,3.25
"confirm laurent lamothe",1,8.78040214241812e-05,3.25
"lead earthquake reconstruction",1,8.78040214241812e-05,3.25
"earthquake reconstruction efforts",1,8.78040214241812e-05,3.25
"reconstruction efforts lamothe",1,8.78040214241812e-05,3.25
"named foreign affairs",1,8.78040214241812e-05,3.25
"foreign affairs minister",1,8.78040214241812e-05,3.25
"economic advisory panel",1,8.78040214241812e-05,3.25
"former u s",1,8.78040214241812e-05,3.25
"president bill clinton",1,8.78040214241812e-05,3.25
"lieu said tuesday",1,8.78040214241812e-05,3.25
"anything will come",1,8.78040214241812e-05,3.25
"foreign corrupt practices",1,8.78040214241812e-05,3.25
"corrupt practices act",1,8.78040214241812e-05,3.25
"practices act cases",1,8.78040214241812e-05,3.25
"act cases show",1,8.78040214241812e-05,3.25
"cases show publicly",1,8.78040214241812e-05,3.25
"show publicly traded",1,8.78040214241812e-05,3.25
"publicly traded companies",1,8.78040214241812e-05,3.25
"recent fraud enforcement",1,8.78040214241812e-05,3.25
"summer klobuchar said",1,8.78040214241812e-05,3.25
"revenue mr obama",1,8.78040214241812e-05,3.25
"mr obama needed",1,8.78040214241812e-05,3.25
"trillion deal palatable",1,8.78040214241812e-05,3.25
"democrats mr boehner",1,8.78040214241812e-05,3.25
"mr boehner agreed",1,8.78040214241812e-05,3.25
"bush era tax",1,8.78040214241812e-05,3.25
"era tax cuts",1,8.78040214241812e-05,3.25
"wealthiest americans expire",1,8.78040214241812e-05,3.25
"mortgage assistance programs",1,8.78040214241812e-05,3.25
"selected dogs graduate",1,8.78040214241812e-05,3.25
"service dog training",1,8.78040214241812e-05,3.25
"possibly take puppies",1,8.78040214241812e-05,3.25
"holt fort zumwalt",1,8.78040214241812e-05,3.25
"fort zumwalt north",1,8.78040214241812e-05,3.25
"ob gyn early",1,8.78040214241812e-05,3.25
"risk factors older",1,8.78040214241812e-05,3.25
"greensboro n c",1,8.78040214241812e-05,3.25
"c behind points",1,8.78040214241812e-05,3.25
"c j mccollum",1,8.78040214241812e-05,3.25
"mountain hawks upset",1,8.78040214241812e-05,3.25
"major pro teams",1,8.78040214241812e-05,3.25
"teams ever won",1,8.78040214241812e-05,3.25
"heigl best known",1,8.78040214241812e-05,3.25
"playing dr izzie",1,8.78040214241812e-05,3.25
"dr izzie stevens",1,8.78040214241812e-05,3.25
"grey's anatomy started",1,8.78040214241812e-05,3.25
"adopted daughter naleigh",1,8.78040214241812e-05,3.25
"air rifle marksmanship",1,8.78040214241812e-05,3.25
"rifle marksmanship zero",1,8.78040214241812e-05,3.25
"football baseball soccer",1,8.78040214241812e-05,3.25
"baseball soccer basketball",1,8.78040214241812e-05,3.25
"soccer basketball volleyball",1,8.78040214241812e-05,3.25
"tolerance edict stop",1,8.78040214241812e-05,3.25
"foot pound rosemont",1,8.78040214241812e-05,3.25
"pound rosemont college",1,8.78040214241812e-05,3.25
"rosemont college pa",1,8.78040214241812e-05,3.25
"college pa recruit",1,8.78040214241812e-05,3.25
"dangerous scoring threat",1,8.78040214241812e-05,3.25
"playoffs last spring",1,8.78040214241812e-05,3.25
"easy five game",1,8.78040214241812e-05,3.25
"five game series",1,8.78040214241812e-05,3.25
"celtics big three",1,8.78040214241812e-05,3.25
"tv critic gail",1,8.78040214241812e-05,3.25
"critic gail pennington's",1,8.78040214241812e-05,3.25
"gail pennington's picks",1,8.78040214241812e-05,3.25
"pennington's picks will",1,8.78040214241812e-05,3.25
"picks will return",1,8.78040214241812e-05,3.25
"woman told deputies",1,8.78040214241812e-05,3.25
"points netting two",1,8.78040214241812e-05,3.25
"netting two three",1,8.78040214241812e-05,3.25
"two three point",1,8.78040214241812e-05,3.25
"three point buckets",1,8.78040214241812e-05,3.25
"night's biggest plaudits",1,8.78040214241812e-05,3.25
"biggest plaudits went",1,8.78040214241812e-05,3.25
"talented teens nailed",1,8.78040214241812e-05,3.25
"randy jackson called",1,8.78040214241812e-05,3.25
"season's top two",1,8.78040214241812e-05,3.25
"top two finalists",1,8.78040214241812e-05,3.25
"risk often exceeds",1,8.78040214241812e-05,3.25
"real danger experts",1,8.78040214241812e-05,3.25
"republican controlled legislature",1,8.78040214241812e-05,3.25
"state's working people",1,8.78040214241812e-05,3.25
"predictable pummeling wednesday",1,8.78040214241812e-05,3.25
"former vice presidential",1,8.78040214241812e-05,3.25
"vice presidential candidate",1,8.78040214241812e-05,3.25
"candidate whose oil",1,8.78040214241812e-05,3.25
"whose oil promoting",1,8.78040214241812e-05,3.25
"oil promoting speech",1,8.78040214241812e-05,3.25
"republican national convention",1,8.78040214241812e-05,3.25
"famously drew chants",1,8.78040214241812e-05,3.25
"drill baby drill",1,8.78040214241812e-05,3.25
"seated within two",1,8.78040214241812e-05,3.25
"within two months",1,8.78040214241812e-05,3.25
"naseem shayota knocked",1,8.78040214241812e-05,3.25
"shayota knocked harris",1,8.78040214241812e-05,3.25
"ground isso said",1,8.78040214241812e-05,3.25
"three men began",1,8.78040214241812e-05,3.25
"men began kicking",1,8.78040214241812e-05,3.25
"began kicking striking",1,8.78040214241812e-05,3.25
"second physician consultation",1,8.78040214241812e-05,3.25
"urgent cases state",1,8.78040214241812e-05,3.25
"cases state law",1,8.78040214241812e-05,3.25
"respond within three",1,8.78040214241812e-05,3.25
"within three days",1,8.78040214241812e-05,3.25
"managed health care",1,8.78040214241812e-05,3.25
"insurance plans throughout",1,8.78040214241812e-05,3.25
"country will generally",1,8.78040214241812e-05,3.25
"will generally cover",1,8.78040214241812e-05,3.25
"second opinion jaff",1,8.78040214241812e-05,3.25
"opinion jaff says",1,8.78040214241812e-05,3.25
"play defense instead",1,8.78040214241812e-05,3.25
"offense mercilus said",1,8.78040214241812e-05,3.25
"mercilus said give",1,8.78040214241812e-05,3.25
"50s dimple cheeked",1,8.78040214241812e-05,3.25
"dimple cheeked monica",1,8.78040214241812e-05,3.25
"cheeked monica lewis",1,8.78040214241812e-05,3.25
"america's singing sweetheart",1,8.78040214241812e-05,3.25
"chart topping hits",1,8.78040214241812e-05,3.25
"chesterfield hour music",1,8.78040214241812e-05,3.25
"animated chiquita banana",1,8.78040214241812e-05,3.25
"chiquita banana commercials",1,8.78040214241812e-05,3.25
"piels light beer",1,8.78040214241812e-05,3.25
"light beer camel",1,8.78040214241812e-05,3.25
"beer camel cigarettes",1,8.78040214241812e-05,3.25
"general electric lewis",1,8.78040214241812e-05,3.25
"also miss leg",1,8.78040214241812e-05,3.25
"miss leg o",1,8.78040214241812e-05,3.25
"leg o genic",1,8.78040214241812e-05,3.25
"burlington mills hosiery",1,8.78040214241812e-05,3.25
"considering legal challenges",1,8.78040214241812e-05,3.25
"bill's july implementation",1,8.78040214241812e-05,3.25
"think jeff withey",1,8.78040214241812e-05,3.25
"played ohio state",1,8.78040214241812e-05,3.25
"time self said",1,8.78040214241812e-05,3.25
"near future however",1,8.78040214241812e-05,3.25
"book will also",1,8.78040214241812e-05,3.25
"also contain many",1,8.78040214241812e-05,3.25
"contain many additional",1,8.78040214241812e-05,3.25
"many additional pages",1,8.78040214241812e-05,3.25
"skyline high advanced",1,8.78040214241812e-05,3.25
"high advanced placement",1,8.78040214241812e-05,3.25
"advanced placement government",1,8.78040214241812e-05,3.25
"social studies teacher",1,8.78040214241812e-05,3.25
"studies teacher jill",1,8.78040214241812e-05,3.25
"teacher jill benza",1,8.78040214241812e-05,3.25
"bmw 650i convertible",1,8.78040214241812e-05,3.25
"650i convertible days",1,8.78040214241812e-05,3.25
"throwing something masn",1,8.78040214241812e-05,3.25
"something masn broadcaster",1,8.78040214241812e-05,3.25
"masn broadcaster jim",1,8.78040214241812e-05,3.25
"broadcaster jim palmer",1,8.78040214241812e-05,3.25
"jim palmer picked",1,8.78040214241812e-05,3.25
"linked deaths crashes",1,8.78040214241812e-05,3.25
"deaths crashes allegedly",1,8.78040214241812e-05,3.25
"crashes allegedly involving",1,8.78040214241812e-05,3.25
"allegedly involving sudden",1,8.78040214241812e-05,3.25
"involving sudden acceleration",1,8.78040214241812e-05,3.25
"federal prosecutors dozens",1,8.78040214241812e-05,3.25
"stormready baseball parks",1,8.78040214241812e-05,3.25
"minnesota twins target",1,8.78040214241812e-05,3.25
"twins target field",1,8.78040214241812e-05,3.25
"cincinnati reds great",1,8.78040214241812e-05,3.25
"reds great american",1,8.78040214241812e-05,3.25
"great american ballpark",1,8.78040214241812e-05,3.25
"louis cardinals busch",1,8.78040214241812e-05,3.25
"cardinals busch stadium",1,8.78040214241812e-05,3.25
"winemaking vintners must",1,8.78040214241812e-05,3.25
"vintners must consider",1,8.78040214241812e-05,3.25
"must consider alcohol",1,8.78040214241812e-05,3.25
"consider alcohol along",1,8.78040214241812e-05,3.25
"ph level acidity",1,8.78040214241812e-05,3.25
"parr organized pinot",1,8.78040214241812e-05,3.25
"organized pinot event",1,8.78040214241812e-05,3.25
"word balance serving",1,8.78040214241812e-05,3.25
"travel spending lawmakers",1,8.78040214241812e-05,3.25
"agency's problems run",1,8.78040214241812e-05,3.25
"hearings last week",1,8.78040214241812e-05,3.25
"additional worcestershire sauce",1,8.78040214241812e-05,3.25
"good foam bold",1,8.78040214241812e-05,3.25
"foam bold flavor",1,8.78040214241812e-05,3.25
"bold flavor notes",1,8.78040214241812e-05,3.25
"flavor notes throaty",1,8.78040214241812e-05,3.25
"julienne type pieces",1,8.78040214241812e-05,3.25
"type pieces toss",1,8.78040214241812e-05,3.25
"becoming must haves",1,8.78040214241812e-05,3.25
"chilly late fall",1,8.78040214241812e-05,3.25
"late fall evenings",1,8.78040214241812e-05,3.25
"pre fab version",1,8.78040214241812e-05,3.25
"custom built stone",1,8.78040214241812e-05,3.25
"built stone look",1,8.78040214241812e-05,3.25
"stone look fireplaces",1,8.78040214241812e-05,3.25
"outdoor ovens come",1,8.78040214241812e-05,3.25
"medical community led",1,8.78040214241812e-05,3.25
"stop treating patients",1,8.78040214241812e-05,3.25
"also require countywide",1,8.78040214241812e-05,3.25
"require countywide voter",1,8.78040214241812e-05,3.25
"countywide voter approval",1,8.78040214241812e-05,3.25
"officials can spend",1,8.78040214241812e-05,3.25
"can spend money",1,8.78040214241812e-05,3.25
"finance design construct",1,8.78040214241812e-05,3.25
"fbi relied heavily",1,8.78040214241812e-05,3.25
"ivins help according",1,8.78040214241812e-05,3.25
"scientist offered agents",1,8.78040214241812e-05,3.25
"said camden murray",1,8.78040214241812e-05,3.25
"many municipal entities",1,8.78040214241812e-05,3.25
"can gather intelligence",1,8.78040214241812e-05,3.25
"consultants councilman dwight",1,8.78040214241812e-05,3.25
"councilman dwight clark",1,8.78040214241812e-05,3.25
"dwight clark said",1,8.78040214241812e-05,3.25
"dynamic junior duo",1,8.78040214241812e-05,3.25
"foot gabe bealer",1,8.78040214241812e-05,3.25
"game high points",1,8.78040214241812e-05,3.25
"came vanderbeek said",1,8.78040214241812e-05,3.25
"vanderbeek said right",1,8.78040214241812e-05,3.25
"said right now",1,8.78040214241812e-05,3.25
"hit touchdown passes",1,8.78040214241812e-05,3.25
"tied kansas potential",1,8.78040214241812e-05,3.25
"kansas potential game",1,8.78040214241812e-05,3.25
"potential game winning",1,8.78040214241812e-05,3.25
"winning drive faltered",1,8.78040214241812e-05,3.25
"jordan webb's pass",1,8.78040214241812e-05,3.25
"d j beshears",1,8.78040214241812e-05,3.25
"intercepted gill stormed",1,8.78040214241812e-05,3.25
"gill stormed onto",1,8.78040214241812e-05,3.25
"pass interference showing",1,8.78040214241812e-05,3.25
"interference showing rare",1,8.78040214241812e-05,3.25
"call never came",1,8.78040214241812e-05,3.25
"boone west orange",1,8.78040214241812e-05,3.25
"ursuline coach ashlee",1,8.78040214241812e-05,3.25
"coach ashlee slayback",1,8.78040214241812e-05,3.25
"ashlee slayback said",1,8.78040214241812e-05,3.25
"game get away",1,8.78040214241812e-05,3.25
"housing units cited",1,8.78040214241812e-05,3.25
"jersey city police",1,8.78040214241812e-05,3.25
"palisade avenue apartment",1,8.78040214241812e-05,3.25
"avenue apartment building",1,8.78040214241812e-05,3.25
"ken ulman began",1,8.78040214241812e-05,3.25
"howard county times",1,8.78040214241812e-05,3.25
"neither expert testified",1,8.78040214241812e-05,3.25
"expert testified though",1,8.78040214241812e-05,3.25
"testified though defense",1,8.78040214241812e-05,3.25
"though defense attorneys",1,8.78040214241812e-05,3.25
"defense attorneys john",1,8.78040214241812e-05,3.25
"attorneys john parker",1,8.78040214241812e-05,3.25
"rufus sims cross",1,8.78040214241812e-05,3.25
"sims cross examined",1,8.78040214241812e-05,3.25
"candidates recent release",1,8.78040214241812e-05,3.25
"income tax returns",1,8.78040214241812e-05,3.25
"said colleges may",1,8.78040214241812e-05,3.25
"colleges may try",1,8.78040214241812e-05,3.25
"electric winter power",1,8.78040214241812e-05,3.25
"winter power consumption",1,8.78040214241812e-05,3.25
"jersey prynoski said",1,8.78040214241812e-05,3.25
"animated series like",1,8.78040214241812e-05,3.25
"disciplined staton said",1,8.78040214241812e-05,3.25
"grand jury report",1,8.78040214241812e-05,3.25
"mid level managers",1,8.78040214241812e-05,3.25
"smaller proposed cuts",1,8.78040214241812e-05,3.25
"corbett's proposed elimination",1,8.78040214241812e-05,3.25
"million school nutrition",1,8.78040214241812e-05,3.25
"school nutrition incentive",1,8.78040214241812e-05,3.25
"nutrition incentive program",1,8.78040214241812e-05,3.25
"retired military members",1,8.78040214241812e-05,3.25
"members named mission",1,8.78040214241812e-05,3.25
"named mission readiness",1,8.78040214241812e-05,3.25
"mission readiness wants",1,8.78040214241812e-05,3.25
"readiness wants restored",1,8.78040214241812e-05,3.25
"encourage higher nutritional",1,8.78040214241812e-05,3.25
"higher nutritional standards",1,8.78040214241812e-05,3.25
"combat rising youth",1,8.78040214241812e-05,3.25
"rising youth obesity",1,8.78040214241812e-05,3.25
"youth obesity rates",1,8.78040214241812e-05,3.25
"issue needed court",1,8.78040214241812e-05,3.25
"needed court adjudication",1,8.78040214241812e-05,3.25
"oft repeated mantra",1,8.78040214241812e-05,3.25
"never fully understood",1,8.78040214241812e-05,3.25
"fully understood business",1,8.78040214241812e-05,3.25
"lowest possible cost",1,8.78040214241812e-05,3.25
"highest prices allowed",1,8.78040214241812e-05,3.25
"profit differential allows",1,8.78040214241812e-05,3.25
"taken immediate action",1,8.78040214241812e-05,3.25
"many families may",1,8.78040214241812e-05,3.25
"potentially dangerous situation",1,8.78040214241812e-05,3.25
"can best address",1,8.78040214241812e-05,3.25
"children going forward",1,8.78040214241812e-05,3.25
"forward state attorney",1,8.78040214241812e-05,3.25
"state attorney general",1,8.78040214241812e-05,3.25
"general jeffrey s",1,8.78040214241812e-05,3.25
"jeffrey s chiesa",1,8.78040214241812e-05,3.25
"s chiesa said",1,8.78040214241812e-05,3.25
"statement issued tonight",1,8.78040214241812e-05,3.25
"murano attention grabber",1,8.78040214241812e-05,3.25
"attention grabber will",1,8.78040214241812e-05,3.25
"grabber will bring",1,8.78040214241812e-05,3.25
"sale inventory whether",1,8.78040214241812e-05,3.25
"inventory whether condos",1,8.78040214241812e-05,3.25
"trend multiple listing",1,8.78040214241812e-05,3.25
"multiple listing service",1,8.78040214241812e-05,3.25
"listing service board",1,8.78040214241812e-05,3.25
"incumbent susan mccartney",1,8.78040214241812e-05,3.25
"susan mccartney argued",1,8.78040214241812e-05,3.25
"prism capital partners",1,8.78040214241812e-05,3.25
"invested million toward",1,8.78040214241812e-05,3.25
"million toward remediation",1,8.78040214241812e-05,3.25
"justin squigs robertson's",1,8.78040214241812e-05,3.25
"squigs robertson's encircled",1,8.78040214241812e-05,3.25
"robertson's encircled black",1,8.78040214241812e-05,3.25
"white caricatures adorn",1,8.78040214241812e-05,3.25
"ethel merman streisand",1,8.78040214241812e-05,3.25
"merman streisand annie",1,8.78040214241812e-05,3.25
"chorus line phantom",1,8.78040214241812e-05,3.25
"carol channing perfectly",1,8.78040214241812e-05,3.25
"channing perfectly set",1,8.78040214241812e-05,3.25
"familiar personalities songs",1,8.78040214241812e-05,3.25
"work surface brush",1,8.78040214241812e-05,3.25
"edges avoid getting",1,8.78040214241812e-05,3.25
"avoid getting oil",1,8.78040214241812e-05,3.25
"dough stick work",1,8.78040214241812e-05,3.25
"remaining sheets covered",1,8.78040214241812e-05,3.25
"california guard's three",1,8.78040214241812e-05,3.25
"guard's three major",1,8.78040214241812e-05,3.25
"three major training",1,8.78040214241812e-05,3.25
"major training camps",1,8.78040214241812e-05,3.25
"day counting salaries",1,8.78040214241812e-05,3.25
"time employees modernization",1,8.78040214241812e-05,3.25
"federal stimulus funds",1,8.78040214241812e-05,3.25
"stimulus funds camp",1,8.78040214241812e-05,3.25
"funds camp officials",1,8.78040214241812e-05,3.25
"camp officials project",1,8.78040214241812e-05,3.25
"annual economic footprint",1,8.78040214241812e-05,3.25
"competitive enough ito",1,8.78040214241812e-05,3.25
"enough ito said",1,8.78040214241812e-05,3.25
"question mark ever",1,8.78040214241812e-05,3.25
"mark ever since",1,8.78040214241812e-05,3.25
"two inches shorter",1,8.78040214241812e-05,3.25
"six pounds lighter",1,8.78040214241812e-05,3.25
"weeden's arm strength",1,8.78040214241812e-05,3.25
"arm strength might",1,8.78040214241812e-05,3.25
"gonna stay focused",1,8.78040214241812e-05,3.25
"jobs thanks house",1,8.78040214241812e-05,3.25
"thanks house speaker",1,8.78040214241812e-05,3.25
"speaker john boehner",1,8.78040214241812e-05,3.25
"john boehner said",1,8.78040214241812e-05,3.25
"president can talk",1,8.78040214241812e-05,3.25
"america's best places",1,8.78040214241812e-05,3.25
"inside neiman marcus",1,8.78040214241812e-05,3.25
"stepped outside briefly",1,8.78040214241812e-05,3.25
"outside briefly without",1,8.78040214241812e-05,3.25
"briefly without really",1,8.78040214241812e-05,3.25
"without really thinking",1,8.78040214241812e-05,3.25
"combine internet technology",1,8.78040214241812e-05,3.25
"traditional video poker",1,8.78040214241812e-05,3.25
"slot like games",1,8.78040214241812e-05,3.25
"like games lottery",1,8.78040214241812e-05,3.25
"games lottery officials",1,8.78040214241812e-05,3.25
"lottery officials kept",1,8.78040214241812e-05,3.25
"dealer reporter phoynes",1,8.78040214241812e-05,3.25
"reporter phoynes plaind",1,8.78040214241812e-05,3.25
"phoynes plaind com",1,8.78040214241812e-05,3.25
"confused sir haggerty",1,8.78040214241812e-05,3.25
"sir haggerty said",1,8.78040214241812e-05,3.25
"sam singer president",1,8.78040214241812e-05,3.25
"smg's public relations",1,8.78040214241812e-05,3.25
"relations firm singer",1,8.78040214241812e-05,3.25
"firm singer associates",1,8.78040214241812e-05,3.25
"singer associates inc",1,8.78040214241812e-05,3.25
"associates inc warren",1,8.78040214241812e-05,3.25
"inc warren challenged",1,8.78040214241812e-05,3.25
"warren challenged singer's",1,8.78040214241812e-05,3.25
"challenged singer's assumption",1,8.78040214241812e-05,3.25
"longest standing commissioner",1,8.78040214241812e-05,3.25
"responding security officers",1,8.78040214241812e-05,3.25
"exxon research contacted",1,8.78040214241812e-05,3.25
"research contacted hunterdon",1,8.78040214241812e-05,3.25
"contacted hunterdon county",1,8.78040214241812e-05,3.25
"hunterdon county communications",1,8.78040214241812e-05,3.25
"county communications saying",1,8.78040214241812e-05,3.25
"help treasury conserve",1,8.78040214241812e-05,3.25
"playing multiple games",1,8.78040214241812e-05,3.25
"season trinity's game",1,8.78040214241812e-05,3.25
"trinity's game friday",1,8.78040214241812e-05,3.25
"game friday will",1,8.78040214241812e-05,3.25
"friday will come",1,8.78040214241812e-05,3.25
"eight day layoff",1,8.78040214241812e-05,3.25
"seven day break",1,8.78040214241812e-05,3.25
"seventh consecutive district",1,8.78040214241812e-05,3.25
"consecutive district championship",1,8.78040214241812e-05,3.25
"crimes police found",1,8.78040214241812e-05,3.25
"bullish hedge fund",1,8.78040214241812e-05,3.25
"fund managers like",1,8.78040214241812e-05,3.25
"managers like john",1,8.78040214241812e-05,3.25
"like john paulson",1,8.78040214241812e-05,3.25
"john paulson looked",1,8.78040214241812e-05,3.25
"paulson looked like",1,8.78040214241812e-05,3.25
"looked like naive",1,8.78040214241812e-05,3.25
"like naive optimists",1,8.78040214241812e-05,3.25
"madigan also refused",1,8.78040214241812e-05,3.25
"also refused requests",1,8.78040214241812e-05,3.25
"government ethics provisions",1,8.78040214241812e-05,3.25
"maintained ethical standards",1,8.78040214241812e-05,3.25
"sharing fire administration",1,8.78040214241812e-05,3.25
"state whose reputation",1,8.78040214241812e-05,3.25
"bon jovi alike",1,8.78040214241812e-05,3.25
"new study puts",1,8.78040214241812e-05,3.25
"study puts new",1,8.78040214241812e-05,3.25
"puts new jersey",1,8.78040214241812e-05,3.25
"state integrity investigation's",1,8.78040214241812e-05,3.25
"integrity investigation's ranking",1,8.78040214241812e-05,3.25
"lineman oniel cousins",1,8.78040214241812e-05,3.25
"oniel cousins awarded",1,8.78040214241812e-05,3.25
"new intel powered",1,8.78040214241812e-05,3.25
"intel powered device",1,8.78040214241812e-05,3.25
"apple's macbook air",1,8.78040214241812e-05,3.25
"macbook air model",1,8.78040214241812e-05,3.25
"pills like bayer's",1,8.78040214241812e-05,3.25
"like bayer's yasmin",1,8.78040214241812e-05,3.25
"synthetic hormone called",1,8.78040214241812e-05,3.25
"hormone called drospirenone",1,8.78040214241812e-05,3.25
"called drospirenone will",1,8.78040214241812e-05,3.25
"warning labels saying",1,8.78040214241812e-05,3.25
"labels saying researchers",1,8.78040214241812e-05,3.25
"amy hughes features",1,8.78040214241812e-05,3.25
"hughes features editor",1,8.78040214241812e-05,3.25
"old house magazine",1,8.78040214241812e-05,3.25
"moral support just",1,8.78040214241812e-05,3.25
"mom slavishly kept",1,8.78040214241812e-05,3.25
"slavishly kept furnished",1,8.78040214241812e-05,3.25
"quarter's last day",1,8.78040214241812e-05,3.25
"day stocks got",1,8.78040214241812e-05,3.25
"quarter gross domestic",1,8.78040214241812e-05,3.25
"gross domestic product",1,8.78040214241812e-05,3.25
"september chicago purchasing",1,8.78040214241812e-05,3.25
"chicago purchasing managers",1,8.78040214241812e-05,3.25
"purchasing managers index",1,8.78040214241812e-05,3.25
"measures midwestern manufacturing",1,8.78040214241812e-05,3.25
"fields typically last",1,8.78040214241812e-05,3.25
"artificial grass fiber",1,8.78040214241812e-05,3.25
"driving people toward",1,8.78040214241812e-05,3.25
"conservative outlook said",1,8.78040214241812e-05,3.25
"outlook said pat",1,8.78040214241812e-05,3.25
"said pat orr",1,8.78040214241812e-05,3.25
"southern california's high",1,8.78040214241812e-05,3.25
"california's high desert",1,8.78040214241812e-05,3.25
"two families walk",1,8.78040214241812e-05,3.25
"last another six",1,8.78040214241812e-05,3.25
"another six weeks",1,8.78040214241812e-05,3.25
"won nine ncaa",1,8.78040214241812e-05,3.25
"nine ncaa titles",1,8.78040214241812e-05,3.25
"shoulder injuries cut",1,8.78040214241812e-05,3.25
"kershaw allowed four",1,8.78040214241812e-05,3.25
"allowed four hits",1,8.78040214241812e-05,3.25
"seven bouncing back",1,8.78040214241812e-05,3.25
"start last week",1,8.78040214241812e-05,3.25
"dodger stadium since",1,8.78040214241812e-05,3.25
"stadium since early",1,8.78040214241812e-05,3.25
"since early last",1,8.78040214241812e-05,3.25
"early last season",1,8.78040214241812e-05,3.25
"year officials said",1,8.78040214241812e-05,3.25
"said including permanent",1,8.78040214241812e-05,3.25
"local governments contract",1,8.78040214241812e-05,3.25
"governments contract crews",1,8.78040214241812e-05,3.25
"gps controlled tractor",1,8.78040214241812e-05,3.25
"controlled tractor punch",1,8.78040214241812e-05,3.25
"tractor punch holes",1,8.78040214241812e-05,3.25
"plant cantaloupe seeds",1,8.78040214241812e-05,3.25
"cantaloupe seeds every",1,8.78040214241812e-05,3.25
"fast moving tractor",1,8.78040214241812e-05,3.25
"moving tractor left",1,8.78040214241812e-05,3.25
"turquoise coated seed",1,8.78040214241812e-05,3.25
"coated seed lying",1,8.78040214241812e-05,3.25
"seed lying atop",1,8.78040214241812e-05,3.25
"m saturday april",1,8.78040214241812e-05,3.25
"saturday april people",1,8.78040214241812e-05,3.25
"april people will",1,8.78040214241812e-05,3.25
"lindbergh high school",1,8.78040214241812e-05,3.25
"good freeman said",1,8.78040214241812e-05,3.25
"chrysler facility anymore",1,8.78040214241812e-05,3.25
"irina camelia begu",1,8.78040214241812e-05,3.25
"camelia begu romania",1,8.78040214241812e-05,3.25
"mandy minella luxembourg",1,8.78040214241812e-05,3.25
"minella luxembourg def",1,8.78040214241812e-05,3.25
"luxembourg def mervana",1,8.78040214241812e-05,3.25
"def mervana jugic",1,8.78040214241812e-05,3.25
"mervana jugic salkic",1,8.78040214241812e-05,3.25
"jugic salkic bosnia",1,8.78040214241812e-05,3.25
"salkic bosnia herzegovina",1,8.78040214241812e-05,3.25
"sandra klemenschits austria",1,8.78040214241812e-05,3.25
"klemenschits austria tiebreak",1,8.78040214241812e-05,3.25
"gubernatorially appointed members",1,8.78040214241812e-05,3.25
"kent state university's",1,8.78040214241812e-05,3.25
"state university's board",1,8.78040214241812e-05,3.25
"issue surfaced last",1,8.78040214241812e-05,3.25
"surfaced last week",1,8.78040214241812e-05,3.25
"mayoral candidate austin",1,8.78040214241812e-05,3.25
"candidate austin beutner",1,8.78040214241812e-05,3.25
"austin beutner wrote",1,8.78040214241812e-05,3.25
"online column criticizing",1,8.78040214241812e-05,3.25
"column criticizing perry",1,8.78040214241812e-05,3.25
"councilman eric garcetti",1,8.78040214241812e-05,3.25
"approving fire department",1,8.78040214241812e-05,3.25
"department cuts citing",1,8.78040214241812e-05,3.25
"cuts citing agency",1,8.78040214241812e-05,3.25
"citing agency reports",1,8.78040214241812e-05,3.25
"agency reports beutner",1,8.78040214241812e-05,3.25
"reports beutner complained",1,8.78040214241812e-05,3.25
"always say gabby's",1,8.78040214241812e-05,3.25
"say gabby's going",1,8.78040214241812e-05,3.25
"let anything get",1,8.78040214241812e-05,3.25
"worst way montero",1,8.78040214241812e-05,3.25
"way montero figures",1,8.78040214241812e-05,3.25
"big league level",1,8.78040214241812e-05,3.25
"last july montero's",1,8.78040214241812e-05,3.25
"july montero's bat",1,8.78040214241812e-05,3.25
